holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,Rush Hour,traffic_volume
None,285.97,0.0,0.0,90,Rain,0,2643
None,285.97,0.0,0.0,90,Thunderstorm,0,2643
None,285.73,0.0,0.0,90,Mist,0,5593
None,285.73,0.0,0.0,90,Thunderstorm,0,5593
None,285.73,0.0,0.0,90,Rain,0,5593
None,285.73,0.0,0.0,90,Thunderstorm,0,5593
None,285.5,0.0,0.0,90,Rain,1,5722
None,285.5,0.0,0.0,90,Mist,1,5722
None,285.55,0.0,0.0,90,Drizzle,1,5607
None,285.55,0.0,0.0,90,Mist,1,5607
None,285.55,0.0,0.0,90,Rain,1,5607
None,285.55,0.0,0.0,90,Thunderstorm,1,5607
None,285.93,0.0,0.0,90,Drizzle,1,5492
None,285.93,0.0,0.0,90,Mist,1,5492
None,285.93,0.0,0.0,90,Rain,1,5492
None,286.34,0.0,0.0,90,Mist,0,4542
None,286.82,0.0,0.0,90,Mist,0,4720
None,286.82,0.0,0.0,90,Fog,0,4720
None,288.36,0.0,0.0,90,Mist,0,4982
None,288.36,0.0,0.0,90,Haze,0,4982
None,288.36,0.0,0.0,90,Fog,0,4982
None,289.08,0.0,0.0,90,Haze,0,5032
None,289.08,0.0,0.0,90,Mist,0,5032
None,289.08,0.0,0.0,90,Fog,0,5032
None,289.88,0.0,0.0,90,Mist,0,5212
None,289.88,0.0,0.0,90,Haze,0,5212
None,290.24,0.0,0.0,90,Mist,0,5661
None,290.24,0.0,0.0,90,Haze,0,5661
None,290.24,0.0,0.0,90,Rain,0,5661
None,290.01,0.0,0.0,90,Mist,0,5812
None,289.62,0.0,0.0,90,Haze,1,5855
None,289.62,0.0,0.0,90,Mist,1,5855
None,289.61,0.0,0.0,90,Haze,1,4416
None,289.61,0.0,0.0,90,Mist,1,4416
None,289.06,0.0,0.0,90,Mist,1,3118
None,288.34,0.0,0.0,75,Haze,0,2877
None,288.34,0.0,0.0,75,Mist,0,2877
None,287.06,0.0,0.0,20,Mist,0,2498
None,287.41,0.0,0.0,75,Mist,0,1701
None,287.52,0.0,0.0,90,Mist,0,1028
None,287.81,0.0,0.0,90,Mist,0,578
None,287.29,0.0,0.0,75,Mist,0,354
None,287.23,0.0,0.0,90,Mist,0,272
None,286.44,0.0,0.0,90,Mist,0,370
None,285.32,0.0,0.0,90,Mist,0,809
None,285.32,0.0,0.0,90,Fog,0,809
None,285.43,0.0,0.0,90,Mist,0,2641
None,285.53,0.0,0.0,75,Mist,0,4957
None,285.2,0.0,0.0,90,Mist,1,6036
None,285.2,0.0,0.0,90,Fog,1,6036
None,285.02,0.0,0.0,90,Mist,1,5309
None,286.43,0.0,0.0,90,Mist,0,4438
None,287.36,0.0,0.0,90,Mist,0,4723
None,287.6,0.0,0.0,90,Mist,0,4879
None,287.29,0.0,0.0,90,Clouds,0,5062
None,286.41,0.0,0.0,90,Rain,0,5450
None,286.41,0.0,0.0,90,Mist,0,5450
None,286.41,0.0,0.0,90,Drizzle,0,5450
None,286.41,0.0,0.0,90,Drizzle,0,5450
None,285.8,0.0,0.0,90,Drizzle,0,5888
None,285.8,0.0,0.0,90,Mist,0,5888
None,285.8,0.0,0.0,90,Rain,0,5888
None,285.8,0.0,0.0,90,Drizzle,0,5888
None,285.8,0.0,0.0,90,Rain,0,5888
None,285.29,0.0,0.0,90,Rain,0,6473
None,285.29,0.0,0.0,90,Mist,0,6473
None,285.29,0.0,0.0,90,Drizzle,0,6473
None,284.77,0.0,0.0,90,Rain,1,6488
None,284.77,0.0,0.0,90,Mist,1,6488
None,284.77,0.0,0.0,90,Rain,1,6488
None,284.29,0.0,0.0,90,Drizzle,1,5351
None,284.29,0.0,0.0,90,Mist,1,5351
None,284.29,0.0,0.0,90,Rain,1,5351
None,284.29,0.0,0.0,90,Rain,1,5351
None,283.79,0.0,0.0,90,Drizzle,1,3500
None,283.79,0.0,0.0,90,Mist,1,3500
None,283.79,0.0,0.0,90,Rain,1,3500
None,283.44,0.0,0.0,90,Rain,0,2856
None,283.44,0.0,0.0,90,Mist,0,2856
None,283.44,0.0,0.0,90,Drizzle,0,2856
None,283.22,0.0,0.0,90,Rain,0,2587
None,283.22,0.0,0.0,90,Mist,0,2587
None,283.22,0.0,0.0,90,Drizzle,0,2587
None,282.82,0.0,0.0,90,Clouds,0,1979
None,282.13,0.0,0.0,90,Clouds,0,1284
None,281.05,0.0,0.0,90,Rain,0,665
None,281.05,0.0,0.0,90,Rain,0,665
None,281.05,0.0,0.0,90,Drizzle,0,665
None,280.44,0.0,0.0,90,Drizzle,0,432
None,280.44,0.0,0.0,90,Rain,0,432
None,280.07,0.0,0.0,90,Rain,0,326
None,280.07,0.0,0.0,90,Mist,0,326
None,280.07,0.0,0.0,90,Drizzle,0,326
None,279.54,0.0,0.0,90,Rain,0,380
None,279.54,0.0,0.0,90,Mist,0,380
None,279.54,0.0,0.0,90,Drizzle,0,380
None,279.54,0.0,0.0,90,Drizzle,0,380
None,278.93,0.0,0.0,90,Rain,0,705
None,278.93,0.0,0.0,90,Mist,0,705
None,278.93,0.0,0.0,90,Rain,0,705
None,278.93,0.0,0.0,90,Drizzle,0,705
None,278.93,0.0,0.0,90,Drizzle,0,705
None,278.27,0.0,0.0,90,Rain,0,2430
None,278.27,0.0,0.0,90,Mist,0,2430
None,278.27,0.0,0.0,90,Rain,0,2430
None,278.27,0.0,0.0,90,Thunderstorm,0,2430
None,278.07,0.0,0.0,90,Rain,0,5426
None,278.07,0.0,0.0,90,Mist,0,5426
None,278.07,0.0,0.0,90,Rain,0,5426
None,277.53,0.0,0.0,90,Rain,1,6499
None,277.53,0.0,0.0,90,Rain,1,6499
None,276.23,0.0,0.0,90,Rain,1,5856
None,276.23,0.0,0.0,90,Mist,1,5856
None,276.23,0.0,0.0,90,Rain,1,5856
None,275.66,0.0,0.0,90,Rain,1,5234
None,275.66,0.0,0.0,90,Mist,1,5234
None,275.66,0.0,0.0,90,Snow,1,5234
None,275.02,0.0,0.0,90,Rain,0,4695
None,275.02,0.0,0.0,90,Mist,0,4695
None,275.02,0.0,0.0,90,Rain,0,4695
None,275.02,0.0,0.0,90,Snow,0,4695
None,275.03,0.0,0.0,90,Rain,0,5341
None,275.03,0.0,0.0,90,Snow,0,5341
None,275.03,0.0,0.0,90,Mist,0,5341
None,275.03,0.0,0.0,90,Rain,0,5341
None,274.5,0.0,0.0,90,Mist,0,5943
None,274.5,0.0,0.0,90,Snow,0,5943
None,275.01,0.0,0.0,90,Snow,0,5874
None,275.38,0.0,0.0,90,Snow,0,5879
None,275.38,0.0,0.0,90,Mist,0,5879
None,275.85,0.0,0.0,90,Snow,0,6060
None,276.56,0.0,0.0,90,Clouds,0,6348
None,276.7,0.0,0.0,90,Clouds,1,5955
None,276.71,0.0,0.0,90,Clouds,1,5341
None,276.43,0.0,0.0,90,Clouds,1,4144
None,276.23,0.0,0.0,90,Clouds,0,3249
None,275.99,0.0,0.0,75,Clouds,0,3017
None,276.28,0.0,0.0,90,Clouds,0,2765
None,276.28,0.0,0.0,90,Clouds,0,1894
None,276.01,0.0,0.0,90,Clouds,0,1159
None,275.36,0.0,0.0,90,Clouds,0,822
None,274.93,0.0,0.0,20,Clouds,0,641
None,274.28,0.0,0.0,20,Clouds,0,411
None,274.01,0.0,0.0,1,Clear,0,468
None,273.71,0.0,0.0,1,Clear,0,723
None,273.43,0.0,0.0,1,Clear,0,1415
None,273.65,0.0,0.0,20,Clouds,1,2191
None,274.58,0.0,0.0,75,Clouds,1,3185
None,275.39,0.0,0.0,90,Clouds,1,4076
None,275.44,0.0,0.0,0,Clear,0,4522
None,276.11,0.0,0.0,90,Clouds,0,6012
None,276.48,0.0,0.0,90,Clouds,0,5975
None,276.5,0.0,0.0,90,Clouds,0,5307
None,276.56,0.0,0.0,90,Clouds,0,4678
None,276.61,0.0,0.0,90,Clouds,0,4405
None,276.9,0.0,0.0,90,Clouds,0,4403
None,276.61,0.0,0.0,90,Clouds,1,4311
None,276.34,0.0,0.0,90,Clouds,1,4198
None,275.96,0.0,0.0,90,Clouds,1,3475
None,275.6,0.0,0.0,90,Clouds,0,3078
None,274.86,0.0,0.0,90,Clouds,0,2931
None,274.05,0.0,0.0,20,Clouds,0,2941
None,273.62,0.0,0.0,20,Clouds,0,2240
None,273.52,0.0,0.0,20,Clouds,0,1564
None,273.54,0.0,0.0,90,Clouds,0,795
None,273.63,0.0,0.0,90,Clouds,0,447
None,273.63,0.0,0.0,90,Clouds,0,443
None,273.22,0.0,0.0,90,Clouds,0,330
None,272.75,0.0,0.0,75,Clouds,0,453
None,272.16,0.0,0.0,75,Clouds,0,755
None,271.06,0.0,0.0,20,Clouds,1,953
None,270.68,0.0,0.0,1,Clear,1,1650
None,272.6,0.0,0.0,1,Clear,1,2442
None,274.06,0.0,0.0,1,Clear,0,3230
None,275.81,0.0,0.0,1,Clear,0,3575
None,277.54,0.0,0.0,20,Clouds,0,4139
None,278.54,0.0,0.0,40,Clouds,0,3892
None,278.97,0.0,0.0,40,Clouds,0,3989
None,278.91,0.0,0.0,75,Clouds,0,4294
None,278.81,0.0,0.0,75,Clouds,0,4521
None,278.27,0.0,0.0,75,Clouds,1,4280
None,276.67,0.0,0.0,75,Clouds,1,3945
None,275.86,0.0,0.0,75,Clouds,1,3169
None,274.29,0.0,0.0,75,Clouds,0,2772
None,273.37,0.0,0.0,75,Clouds,0,2213
None,272.77,0.0,0.0,75,Clouds,0,1570
None,272.01,0.0,0.0,75,Clouds,0,1065
None,271.78,0.0,0.0,40,Clouds,0,530
None,271.41,0.0,0.0,75,Haze,0,331
None,271.46,0.0,0.0,75,Mist,0,270
None,271.76,0.0,0.0,75,Clouds,0,316
None,272.24,0.0,0.0,90,Clouds,0,799
None,271.98,0.0,0.0,90,Clouds,0,2513
None,271.53,0.0,0.0,40,Clouds,0,5503
None,271.46,0.0,0.0,40,Clouds,1,6642
None,271.7,0.0,0.0,40,Clouds,1,6195
None,273.26,0.0,0.0,75,Clouds,1,5246
None,274.9,0.0,0.0,90,Clouds,0,4460
None,276.33,0.0,0.0,90,Clouds,0,4580
None,277.58,0.0,0.0,90,Snow,0,4771
None,278.5,0.0,0.0,90,Clouds,0,4836
None,279.3,0.0,0.0,90,Clouds,0,5138
None,279.89,0.0,0.0,90,Clouds,0,5606
None,280.11,0.0,0.0,40,Clouds,0,6120
None,279.82,0.0,0.0,40,Clouds,1,5985
None,278.69,0.0,0.0,40,Clouds,1,4418
None,277.75,0.0,0.0,40,Clouds,1,3089
None,276.77,0.0,0.0,40,Clouds,0,2636
None,276.61,0.0,0.0,75,Clouds,0,2117
None,276.06,0.0,0.0,75,Clouds,0,1437
None,275.22,0.0,0.0,20,Clouds,0,920
None,274.75,0.0,0.0,20,Clouds,0,600
None,274.24,0.0,0.0,20,Clouds,0,393
None,273.47,0.0,0.0,20,Clouds,0,298
None,273.5,0.0,0.0,1,Clear,0,352
None,273.15,0.0,0.0,75,Clouds,0,762
None,273.0,0.0,0.0,20,Clouds,0,2519
None,272.69,0.0,0.0,20,Clouds,0,5478
None,273.08,0.0,0.0,40,Clouds,1,6728
None,273.91,0.0,0.0,75,Clouds,1,5972
None,274.82,0.0,0.0,75,Clouds,1,5280
None,276.16,0.0,0.0,75,Clouds,0,4626
None,277.69,0.0,0.0,90,Clouds,0,4947
None,278.47,0.0,0.0,90,Clouds,0,5125
None,279.12,0.0,0.0,90,Clouds,0,5130
None,279.28,0.0,0.0,90,Clouds,0,5394
None,280.19,0.0,0.0,90,Clouds,0,5837
None,280.5,0.0,0.0,90,Clouds,0,6222
None,280.3,0.0,0.0,90,Clouds,1,5992
None,279.58,0.0,0.0,75,Clouds,1,4578
None,278.78,0.0,0.0,75,Clouds,1,3246
None,278.5,0.0,0.0,90,Clouds,0,2834
None,276.93,0.0,0.0,75,Clouds,0,2578
None,276.03,0.0,0.0,40,Clouds,0,1979
None,275.01,0.0,0.0,40,Clouds,0,1326
None,273.87,0.0,0.0,40,Clouds,0,541
None,272.99,0.0,0.0,1,Clear,0,346
None,272.41,0.0,0.0,1,Clear,0,265
None,272.31,0.0,0.0,1,Clear,0,338
None,272.39,0.0,0.0,1,Clear,0,765
None,271.73,0.0,0.0,1,Clear,0,2611
None,271.54,0.0,0.0,1,Clear,0,5577
None,271.12,0.0,0.0,1,Clear,1,6908
None,271.17,0.0,0.0,20,Clouds,1,6079
None,273.11,0.0,0.0,20,Clouds,1,5309
None,276.01,0.0,0.0,20,Clouds,0,4567
None,278.27,0.0,0.0,20,Clouds,0,4804
None,279.84,0.0,0.0,20,Clouds,0,5041
None,280.68,0.0,0.0,40,Clouds,0,5051
None,281.22,0.0,0.0,20,Clouds,0,5274
None,281.8,0.0,0.0,20,Clouds,0,5936
None,282.2,0.0,0.0,40,Clouds,0,6128
None,281.48,0.0,0.0,20,Clouds,1,5821
None,280.0,0.0,0.0,20,Clouds,1,4040
None,278.48,0.0,0.0,20,Clouds,1,2711
None,276.86,0.0,0.0,20,Clouds,0,2690
None,275.45,0.0,0.0,1,Clear,0,2539
None,274.05,0.0,0.0,1,Clear,0,1925
None,272.75,0.0,0.0,1,Clear,0,1471
None,271.73,0.0,0.0,1,Clear,0,716
None,270.91,0.0,0.0,1,Clear,0,453
None,270.15,0.0,0.0,1,Clear,0,324
None,269.68,0.0,0.0,1,Clear,0,390
None,269.44,0.0,0.0,1,Clear,0,775
None,268.96,0.0,0.0,1,Clear,0,2572
None,268.61,0.0,0.0,1,Clear,0,5595
None,268.74,0.0,0.0,1,Clear,1,6852
None,268.45,0.0,0.0,20,Clouds,1,5892
None,270.9,0.0,0.0,1,Clear,1,5327
None,273.45,0.0,0.0,1,Clear,0,4756
None,275.9,0.0,0.0,20,Clouds,0,5073
None,278.7,0.0,0.0,20,Clouds,0,5286
None,280.25,0.0,0.0,20,Clouds,0,5189
None,281.67,0.0,0.0,1,Clear,0,5495
None,283.03,0.0,0.0,1,Clear,0,5713
None,283.13,0.0,0.0,1,Clear,0,6317
None,283.04,0.0,0.0,20,Clouds,1,6306
None,281.3,0.0,0.0,20,Clouds,1,4867
None,279.84,0.0,0.0,40,Clouds,1,3501
None,278.88,0.0,0.0,40,Clouds,0,3110
None,278.51,0.0,0.0,90,Clouds,0,2727
None,279.26,0.0,0.0,90,Clouds,0,1825
None,279.21,0.0,0.0,90,Drizzle,0,1222
None,278.85,0.0,0.0,90,Clouds,0,611
None,277.59,0.0,0.0,75,Haze,0,441
None,277.01,0.0,0.0,40,Clouds,0,331
None,277.15,0.0,0.0,75,Clouds,0,365
None,277.9,0.0,0.0,75,Clouds,0,708
None,278.31,0.0,0.0,90,Clouds,0,2379
None,278.63,0.0,0.0,90,Clouds,0,5236
None,278.22,0.0,0.0,90,Clouds,1,6509
None,277.58,0.0,0.0,75,Clouds,1,5723
None,278.02,0.0,0.0,40,Clouds,1,5239
None,278.37,0.0,0.0,90,Clouds,0,4723
None,278.78,0.0,0.0,90,Clouds,0,5330
None,278.78,0.0,0.0,75,Clouds,0,5403
None,279.59,0.0,0.0,75,Clouds,0,5446
None,279.64,0.0,0.0,1,Clear,0,5669
None,280.0,0.0,0.0,40,Clouds,0,6093
None,279.76,0.0,0.0,40,Clouds,0,6323
None,278.9,0.0,0.0,40,Clouds,1,5856
None,277.06,0.0,0.0,40,Clouds,1,4987
None,275.29,0.0,0.0,40,Clouds,1,3681
None,274.98,0.0,0.0,20,Clouds,0,2902
None,273.31,0.0,0.0,20,Clouds,0,2929
None,272.77,0.0,0.0,1,Clear,0,2728
None,272.06,0.0,0.0,1,Clear,0,1693
None,272.01,0.0,0.0,20,Clouds,0,1166
None,271.8,0.0,0.0,75,Clouds,0,724
None,271.3,0.0,0.0,75,Clouds,0,568
None,270.41,0.0,0.0,20,Clouds,0,343
None,269.9,0.0,0.0,20,Clouds,0,383
None,269.56,0.0,0.0,1,Clear,0,703
None,269.39,0.0,0.0,20,Clouds,0,1229
None,269.24,0.0,0.0,20,Clouds,1,2057
None,268.99,0.0,0.0,40,Clouds,1,3246
None,271.47,0.0,0.0,75,Clouds,1,4390
None,272.85,0.0,0.0,75,Clouds,0,4573
None,273.93,0.0,0.0,75,Clouds,0,4269
None,274.85,0.0,0.0,75,Clouds,0,4833
None,275.43,0.0,0.0,75,Clouds,0,4442
None,275.73,0.0,0.0,40,Clouds,0,4397
None,275.9,0.0,0.0,40,Clouds,0,4314
None,276.29,0.0,0.0,75,Clouds,0,4413
None,276.41,0.0,0.0,75,Clouds,1,4125
None,276.29,0.0,0.0,75,Clouds,1,4004
None,276.13,0.0,0.0,90,Clouds,1,3404
None,275.93,0.0,0.0,90,Clouds,0,2777
None,275.93,0.0,0.0,90,Clouds,0,2579
None,275.67,0.0,0.0,90,Clouds,0,2552
None,275.58,0.0,0.0,90,Clouds,0,1952
None,275.67,0.0,0.0,90,Clouds,0,2125
None,275.6,0.0,0.0,90,Clouds,0,730
None,275.77,0.0,0.0,90,Clouds,0,730
None,275.42,0.0,0.0,90,Clouds,0,345
None,275.47,0.0,0.0,90,Clouds,0,223
None,275.33,0.0,0.0,90,Clouds,0,488
None,275.08,0.0,0.0,90,Clouds,0,710
None,275.08,0.0,0.0,90,Clouds,1,1165
None,275.09,0.0,0.0,90,Rain,1,2067
None,275.09,0.0,0.0,90,Snow,1,2067
None,275.44,0.0,0.0,90,Clouds,1,2911
None,276.1,0.0,0.0,90,Clouds,0,3527
None,276.45,0.0,0.0,90,Clouds,0,3765
None,276.76,0.0,0.0,90,Clouds,0,4063
None,277.11,0.0,0.0,90,Clouds,0,4043
None,278.13,0.0,0.0,90,Clouds,0,4200
None,278.44,0.0,0.0,90,Clouds,0,4105
None,278.44,0.0,0.0,90,Clouds,0,4015
None,278.09,0.0,0.0,90,Clouds,1,3620
None,277.72,0.0,0.0,90,Clouds,1,3652
None,277.41,0.0,0.0,90,Clouds,1,2837
None,277.2,0.0,0.0,90,Clouds,0,2446
None,277.06,0.0,0.0,90,Clouds,0,1950
None,276.7,0.0,0.0,90,Clouds,0,1451
None,276.54,0.0,0.0,90,Rain,0,999
None,276.07,0.0,0.0,90,Clouds,0,1720
None,275.67,0.0,0.0,75,Clouds,0,1299
None,274.97,0.0,0.0,40,Clouds,0,304
None,274.86,0.0,0.0,20,Clouds,0,412
None,273.45,0.0,0.0,75,Mist,0,753
None,272.66,0.0,0.0,20,Clouds,0,2562
None,272.18,0.0,0.0,20,Clouds,0,5658
None,272.32,0.0,0.0,1,Clear,1,6877
None,272.69,0.0,0.0,90,Clouds,1,5981
None,274.26,0.0,0.0,90,Clouds,1,4999
None,275.99,0.0,0.0,90,Clouds,0,4408
None,277.35,0.0,0.0,90,Clouds,0,4575
None,277.83,0.0,0.0,90,Clouds,0,4710
None,278.47,0.0,0.0,90,Clouds,0,4648
None,278.71,0.0,0.0,46,Clear,0,4968
None,280.56,0.0,0.0,46,Clear,0,6124
None,280.56,0.0,0.0,46,Clear,1,6134
None,279.26,0.0,0.0,46,Clear,1,4265
None,280.56,0.0,0.0,46,Clear,0,2415
None,280.56,0.0,0.0,46,Clear,0,1963
None,280.56,0.0,0.0,46,Clear,0,1454
None,280.56,0.0,0.0,46,Clear,0,938
None,280.56,0.0,0.0,46,Clear,0,537
None,274.41,0.0,0.0,98,Clear,0,313
None,274.41,0.0,0.0,98,Clear,0,256
None,274.41,0.0,0.0,98,Clear,0,356
None,274.41,0.0,0.0,98,Clear,0,788
None,274.41,0.0,0.0,98,Clear,0,2565
None,274.41,0.0,0.0,98,Clear,0,5330
None,274.91,0.0,0.0,99,Clear,1,6181
None,274.91,0.0,0.0,99,Clear,1,6182
None,274.91,0.0,0.0,99,Clear,1,5720
None,274.91,0.0,0.0,99,Clear,0,4612
None,277.12,0.0,0.0,90,Mist,0,4666
None,278.04,0.0,0.0,90,Clouds,0,5022
None,278.19,0.0,0.0,90,Clouds,0,5490
None,278.38,0.0,0.0,90,Clouds,0,5973
None,278.59,0.0,0.0,90,Mist,0,6201
None,278.65,0.0,0.0,90,Mist,1,5453
None,278.74,0.0,0.0,90,Haze,1,3921
None,278.74,0.0,0.0,90,Mist,1,3921
None,278.87,0.0,0.0,90,Haze,1,2835
None,278.87,0.0,0.0,90,Mist,1,2835
None,279.02,0.0,0.0,90,Haze,0,2450
None,279.02,0.0,0.0,90,Mist,0,2450
None,278.84,0.0,0.0,90,Haze,0,2078
None,278.84,0.0,0.0,90,Drizzle,0,2078
None,278.84,0.0,0.0,90,Mist,0,2078
None,278.56,0.0,0.0,90,Haze,0,1671
None,278.56,0.0,0.0,90,Rain,0,1671
None,278.56,0.0,0.0,90,Drizzle,0,1671
None,278.5,0.0,0.0,90,Haze,0,1472
None,278.5,0.0,0.0,90,Mist,0,1472
None,278.03,0.0,0.0,90,Haze,0,792
None,278.03,0.0,0.0,90,Rain,0,792
None,278.03,0.0,0.0,90,Mist,0,792
None,277.28,0.0,0.0,90,Rain,0,811
None,277.28,0.0,0.0,90,Mist,0,811
None,277.06,0.0,0.0,90,Rain,0,671
None,277.06,0.0,0.0,90,Mist,0,671
None,277.06,0.0,0.0,90,Rain,0,671
None,277.06,0.0,0.0,90,Snow,0,671
None,276.83,0.0,0.0,90,Rain,0,474
None,276.83,0.0,0.0,90,Mist,0,474
None,276.83,0.0,0.0,90,Rain,0,474
None,277.15,0.0,0.0,90,Rain,0,790
None,277.15,0.0,0.0,90,Mist,0,790
None,277.57,0.0,0.0,90,Rain,0,2619
None,277.57,0.0,0.0,90,Mist,0,2619
None,277.51,0.0,0.0,90,Rain,0,5788
None,277.51,0.0,0.0,90,Mist,0,5788
None,277.51,0.0,0.0,90,Drizzle,0,5788
None,277.41,0.0,0.0,90,Drizzle,1,7088
None,277.41,0.0,0.0,90,Mist,1,7088
None,277.68,0.0,0.0,90,Mist,1,6264
None,277.68,0.0,0.0,90,Drizzle,1,6264
None,278.15,0.0,0.0,90,Clouds,1,5230
None,278.42,0.0,0.0,90,Clouds,0,4567
None,278.61,0.0,0.0,90,Clouds,0,4769
None,279.14,0.0,0.0,90,Clouds,0,5011
None,278.99,0.0,0.0,90,Clouds,0,4889
None,278.83,0.0,0.0,90,Rain,0,5367
None,278.57,0.0,0.0,90,Rain,0,5678
None,278.57,0.0,0.0,90,Drizzle,0,5678
None,278.21,0.0,0.0,90,Rain,0,6267
None,278.21,0.0,0.0,90,Mist,0,6267
None,278.21,0.0,0.0,90,Drizzle,0,6267
None,278.21,0.0,0.0,90,Drizzle,0,6267
None,277.96,0.0,0.0,90,Mist,1,6057
None,277.96,0.0,0.0,90,Rain,1,6057
None,277.51,0.0,0.0,90,Mist,1,4883
None,277.18,0.0,0.0,90,Clouds,1,2927
None,277.08,0.0,0.0,90,Clouds,0,2594
None,276.98,0.0,0.0,90,Clouds,0,2347
None,276.93,0.0,0.0,90,Rain,0,1544
None,276.76,0.0,0.0,90,Clouds,0,1219
None,276.79,0.0,0.0,90,Clouds,0,783
None,276.64,0.0,0.0,90,Clouds,0,357
None,276.41,0.0,0.0,90,Clouds,0,286
None,276.32,0.0,0.0,90,Clouds,0,396
None,276.32,0.0,0.0,90,Clouds,0,791
None,276.29,0.0,0.0,90,Clouds,0,2681
None,276.29,0.0,0.0,90,Clouds,0,5614
None,276.38,0.0,0.0,90,Clouds,1,6834
None,276.94,0.0,0.0,90,Clouds,1,6280
None,277.39,0.0,0.0,90,Clouds,1,5460
None,278.31,0.0,0.0,90,Clouds,0,4670
None,278.71,0.0,0.0,90,Clouds,0,5071
None,279.86,0.0,0.0,90,Clouds,0,5246
None,279.97,0.0,0.0,75,Clouds,0,5039
None,280.53,0.0,0.0,90,Clouds,0,5411
None,280.57,0.0,0.0,90,Clouds,0,5866
None,280.3,0.0,0.0,90,Clouds,0,6556
None,279.79,0.0,0.0,90,Clouds,1,6204
None,278.91,0.0,0.0,90,Clouds,1,4688
None,277.79,0.0,0.0,40,Clouds,1,3326
None,277.0,0.0,0.0,75,Clouds,0,3229
None,276.52,0.0,0.0,75,Clouds,0,2790
None,276.25,0.0,0.0,40,Clouds,0,1946
None,276.1,0.0,0.0,90,Clouds,0,1181
None,276.1,0.0,0.0,75,Clouds,0,649
None,275.91,0.0,0.0,40,Clouds,0,422
None,275.69,0.0,0.0,40,Clouds,0,340
None,275.4,0.0,0.0,40,Clouds,0,365
None,275.44,0.0,0.0,20,Clouds,0,683
None,275.35,0.0,0.0,20,Clouds,0,2471
None,275.4,0.0,0.0,1,Clear,0,5538
None,275.4,0.0,0.0,1,Clear,1,6880
None,275.89,0.0,0.0,1,Clear,1,5906
None,277.07,0.0,0.0,1,Clear,1,5234
None,278.66,0.0,0.0,1,Clear,0,4719
None,282.16,0.0,0.0,75,Clouds,0,5304
None,282.49,0.0,0.0,1,Clear,0,5487
None,284.21,0.0,0.0,40,Clouds,0,5532
None,284.57,0.0,0.0,40,Clouds,0,5816
None,284.64,0.0,0.0,75,Clouds,0,5958
None,284.11,0.0,0.0,40,Clouds,0,6455
None,282.06,0.0,0.0,40,Clouds,1,6154
None,279.8,0.0,0.0,20,Clouds,1,5330
None,278.54,0.0,0.0,20,Clouds,1,3540
None,278.09,0.0,0.0,1,Clear,0,3193
None,277.88,0.0,0.0,1,Clear,0,2948
None,277.36,0.0,0.0,20,Clouds,0,2496
None,277.25,0.0,0.0,20,Clouds,0,1707
None,276.64,0.0,0.0,1,Clear,0,1090
None,275.98,0.0,0.0,1,Clear,0,735
None,275.73,0.0,0.0,1,Clear,0,537
None,275.63,0.0,0.0,20,Clouds,0,371
None,275.29,0.0,0.0,20,Clouds,0,397
None,275.25,0.0,0.0,75,Clouds,0,696
None,275.1,0.0,0.0,40,Mist,0,1301
None,275.23,0.0,0.0,40,Clouds,1,1932
None,276.09,0.0,0.0,20,Clouds,1,2952
None,277.86,0.0,0.0,20,Clouds,1,3529
None,280.05,0.0,0.0,20,Clouds,0,3837
None,281.75,0.0,0.0,20,Clouds,0,4338
None,283.15,0.0,0.0,20,Clouds,0,4762
None,283.99,0.0,0.0,75,Clouds,0,4367
None,284.03,0.0,0.0,75,Clouds,0,4369
None,283.98,0.0,0.0,1,Clear,0,4536
None,283.0,0.0,0.0,1,Clear,0,4520
None,281.46,0.0,0.0,90,Clouds,1,4677
None,280.71,0.0,0.0,90,Clouds,1,4025
None,280.24,0.0,0.0,90,Clouds,1,3128
None,280.18,0.0,0.0,90,Clouds,0,2905
None,280.08,0.0,0.0,90,Clouds,0,2853
None,280.23,0.0,0.0,90,Clouds,0,3288
None,280.33,0.0,0.0,90,Clouds,0,2239
None,280.27,0.0,0.0,90,Haze,0,1381
None,279.87,0.0,0.0,90,Drizzle,0,922
None,279.87,0.0,0.0,90,Rain,0,922
None,279.87,0.0,0.0,90,Haze,0,922
None,279.87,0.0,0.0,90,Mist,0,922
None,280.01,0.0,0.0,90,Mist,0,626
None,280.01,0.0,0.0,90,Haze,0,626
None,280.01,0.0,0.0,90,Drizzle,0,626
None,280.26,0.0,0.0,90,Rain,0,331
None,280.26,0.0,0.0,90,Mist,0,331
None,280.26,0.0,0.0,90,Haze,0,331
None,280.26,0.0,0.0,90,Thunderstorm,0,331
None,280.1,0.0,0.0,90,Thunderstorm,0,304
None,280.1,0.0,0.0,90,Mist,0,304
None,280.1,0.0,0.0,90,Haze,0,304
None,280.1,0.0,0.0,90,Thunderstorm,0,304
None,280.1,0.0,0.0,90,Drizzle,0,304
None,279.9,0.0,0.0,90,Mist,0,462
None,279.9,0.0,0.0,90,Thunderstorm,0,462
None,279.9,0.0,0.0,90,Rain,0,462
None,279.79,0.0,0.0,90,Thunderstorm,0,793
None,279.79,0.0,0.0,90,Mist,0,793
None,279.79,0.0,0.0,90,Rain,0,793
None,279.79,0.0,0.0,90,Rain,0,793
